VCHTYPE,DATE,VCHSTATUSDATE,NARRATION,ENTEREDBY,CMPGSTIN,VOUCHERTYPENAME,PARTYLEDGERNAME,VOUCHERNUMBER,CMPGSTREGISTRATIONTYPE,CMPGSTSTATE,NUMBERINGSTYLE,VCHSTATUSVOUCHERTYPE,VCHSTATUSTAXUNIT,VCHENTRYMODE,EFFECTIVEDATE,ALTERID,MASTERID,VOUCHERKEY,VOUCHERRETAINKEY,LEDGERNAME,GSTCLASS,AMOUNT,VATEXPAMOUNT,LEDGERNAME,GSTCLASS,AMOUNT,VATEXPAMOUNT
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Lario's Beach Holidays - STAAH,Rb/ST/23-24/1786,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123017, 73082,194390219817584,75165,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Mansionhaus - STAAH,Rb/ST/23-24/1787,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123018, 73083,194390219817592,75169,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Maravilha Boutique Resort - STAAH New,Rb/ST/23-24/1788,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123019, 73084,194390219817600,75173,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Marbela Resort - STAAH (C),Rb/ST/23-24/1789,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123022, 73086,194390219817608,75177,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Marina Bay - STAAH New,Rb/ST/23-24/1790,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123023, 73087,194390219817616,75181,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Marquis Beach Resort - STAAH,Rb/ST/23-24/1791,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123024, 73088,194390219817624,75185,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Mateus Boutique Hotel - STAAH,Rb/ST/23-24/1792,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123027, 73089,194390219817632,75189,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Mi Casa by the Sea - STAAH,Rb/ST/23-24/1793,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123028, 73090,194390219817640,75193,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Naga Cottages - STAAH,Rb/ST/23-24/1794,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123029, 73091,194390219817648,75197,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Nanu Beach Resort - STAAH,Rb/ST/23-24/1795,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123030, 73092,194390219817656,75201,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Nanu Resort Arambol - STAAH,Rb/ST/23-24/1796,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123031, 73093,194390219817664,75205,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Nanutel - STAAH,Rb/ST/23-24/1797,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123033, 73095,194390219817672,75213,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Nazri Resort - STAAH,Rb/ST/23-24/1798,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123034, 73096,194390219817680,75217,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Neelam's The Grand - STAAH,Rb/ST/23-24/1799,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123036, 73098,194390219817688,75225,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Nilaya Hermitage 1 - STAAH,Rb/ST/23-24/1800,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123037, 73099,194390219817696,75229,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Nirvana Hill Resort - STAAH,Rb/ST/23-24/1801,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123039, 73101,194390219817704,75237,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Pescador - Absolute Waterfront - STAAH,Rb/ST/23-24/1802,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123040, 73102,194390219817712,75241,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,O Pierre - STAAH New,Rb/ST/23-24/1803,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123041, 73103,194390219817720,75245,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Ocean Suite (C) - STAAH,Rb/ST/23-24/1804,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123042, 73104,194390219817728,75249,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Oxel House - STAAH New,Rb/ST/23-24/1805,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123043, 73105,194390219817736,75253,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Phoenix Park Inn Resort - STAAH,Rb/ST/23-24/1806,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123044, 73106,194390219817744,75257,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Pinto Rosario Square - Resort & Spa - STAAH,Rb/ST/23-24/1807,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123045, 73107,194390219817752,75261,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Prainha Resort By The Sea - STAAH,Rb/ST/23-24/1808,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123046, 73108,194390219817760,75265,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Okean De Goa (DeSol) - STAAH,Rb/ST/23-24/1809,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123047, 73109,194390219817768,75269,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Radisson Goa Candolim - STAAH,Rb/ST/23-24/1810,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123048, 73110,194390219817776,75273,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Rendezvous Beach Resort - STAAH (C),Rb/ST/23-24/1811,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123049, 73111,194390219817784,75277,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Resort De Alturas - STAAH,Rb/ST/23-24/1812,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123050, 73112,194390219817792,75281,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Resort Rio - STAAH,Rb/ST/23-24/1813,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123054, 73115,194390219817800,75293,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Resort The Lohias - STAAH,Rb/ST/23-24/1814,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123055, 73116,194390219817808,75297,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Rio Boutique - STAAH,Rb/ST/23-24/1815,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123056, 73117,194390219817816,75301,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Riva Beach Resort - STAAH,Rb/ST/23-24/1816,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123057, 73118,194390219817824,75305,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Riva Gold Coast - STAAH,Rb/ST/23-24/1817,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123058, 73119,194390219817832,75309,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Rivasa Resort - STAAH,Rb/ST/23-24/1818,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123059, 73120,194390219817840,75313,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Salcete Beach Resort - STAAH,Rb/ST/23-24/1819,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123060, 73121,194390219817848,75317,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Sandalwood Hotel & Retreat - STAAH,Rb/ST/23-24/1820,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123061, 73122,194390219817856,75321,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Sanskruti Quality Resort - STAAH,Rb/ST/23-24/1821,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123062, 73123,194390219817864,75325,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Sea Mist Resorts - STAAH,Rb/ST/23-24/1822,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123063, 73124,194390219817872,75329,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Sea Queen Beach Resort & Spa - STAAH,Rb/ST/23-24/1823,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123064, 73125,194390219817880,75333,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Sea Shell Villas - STAAH,Rb/ST/23-24/1824,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123065, 73126,194390219817888,75337,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Shanu's Seaside Inn - STAAH,Rb/ST/23-24/1825,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123066, 73127,194390219817896,75341,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Sibaya Beach Resort - STAAH,Rb/ST/23-24/1826,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123067, 73128,194390219817904,75345,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Silver Sands Hideaway - STAAH,Rb/ST/23-24/1827,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123068, 73129,194390219817912,75349,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Silver Sands Holiday Village - STAAH,Rb/ST/23-24/1828,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123069, 73130,194390219817920,75353,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Silver Sands Serenity - STAAH,Rb/ST/23-24/1829,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123070, 73131,194390219817928,75357,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Silver Sands Sunshine - STAAH,Rb/ST/23-24/1830,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123071, 73132,194390219817936,75361,,,0,0,,,0,0
Purchase,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),November 2023,sharmila,30AAECR9843B1ZN,Purchase,Staah Hotel Software Private Limited,183,Regular,Goa,Auto Retain,Purchase,Goa Registration,As Voucher,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 124689, 73183,194390219817944,8813,Staah Hotel Software Private Limited, Not Applicable,758023.91,758023.91,Booking Engine&CMS (Staah) Expense1, Not Applicable,-701874.5,-701874.5
Purchase,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),November 2023,sharmila,30AAECR9843B1ZN,Purchase,Staah Hotel Software Private Limited,184,Regular,Goa,Auto Retain,Purchase,Goa Registration,As Voucher,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 124690, 73184,194390219817950,8817,Staah Hotel Software Private Limited, Not Applicable,31914,31914,Get Google 1, Not Applicable,-29550,-29550
Purchase,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Resort rio for November 2023,sharmila,30AAECR9843B1ZN,Purchase,Staah Hotel Software Private Limited,186,Regular,Goa,Auto Retain,Purchase,Goa Registration,As Voucher,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 124691, 73322,194390219817955,8825,Staah Hotel Software Private Limited, Not Applicable,1890,1890,Gift Voucher Monthly Expense, Not Applicable,-1750,-1750
Purchase,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,sharmila,30AAECR9843B1ZN,Purchase,Veto Corp,185,Regular,Goa,Auto Retain,Purchase,Goa Registration,As Voucher,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 124692, 73185,194390219817961,8821,Veto Corp, Not Applicable,1239,1239,Booking Engine&CMS (Staah) Expense1, Not Applicable,-1050,-1050
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Sinq Properties - STAAH,Rb/ST/23-24/1831,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123146, 73186,194390219817968,75365,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Sinq Properties - STAAH,Rb/ST/23-24/1832,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123147, 73187,194390219817976,75369,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Sinq Properties - STAAH,Rb/ST/23-24/1833,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123148, 73188,194390219817984,75373,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Sinq Properties - STAAH,Rb/ST/23-24/1834,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123149, 73189,194390219817992,75377,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Sinq Properties - STAAH,Rb/ST/23-24/1835,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123150, 73190,194390219818000,75381,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Sonesta Inn Pvt. Ltd./Hotel,Rb/ST/23-24/1836,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123151, 73191,194390219818008,75385,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Soul Vacation - STAAH,Rb/ST/23-24/1837,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123152, 73192,194390219818016,75389,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Span Suites & Villas - STAAH,Rb/ST/23-24/1838,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123153, 73193,194390219818024,75393,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Spazio Leisure Resort -  STAAH (New),Rb/ST/23-24/1839,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123154, 73194,194390219818032,75397,,,0,0,,,0,0
Sales,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time),December 2023,chelsea,30AAECR9843B1ZN,Sales,Stonewoods Beach Resort & Spa - STAAH,Rb/ST/23-24/1840,Regular,Goa,Manual,Sales,Goa Registration,Accounting Invoice,Fri Dec 01 2023 05:30:00 GMT+0530 (India Standard Time), 123155, 73195,194390219818040,75401,,,0,0,,,0,0
